country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","23-06-2026 16:00:00",19.0243902,73.0406721,CO,11,21,18
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","23-06-2026 16:00:00",19.309073,73.057223,PM2.5,31,55,42
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","23-06-2026 16:00:00",19.309073,73.057223,NO2,15,33,23
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","23-06-2026 16:00:00",19.309073,73.057223,CO,20,37,25
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","23-06-2026 16:00:00",19.786089,72.757971,SO2,1,10,3
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","23-06-2026 16:00:00",19.9775302,79.2337086,NH3,4,5,5
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","23-06-2026 16:00:00",20.918946,74.776388,PM2.5,27,58,46
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","23-06-2026 16:00:00",20.918946,74.776388,NH3,1,4,2
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","23-06-2026 16:00:00",19.2268427,73.0788456,NO2,9,20,14
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","23-06-2026 16:00:00",19.2268427,73.0788456,SO2,1,15,5
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","23-06-2026 16:00:00",19.2268427,73.0788456,CO,9,15,12
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","23-06-2026 16:00:00",19.2268427,73.0788456,OZONE,7,28,19
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","23-06-2026 16:00:00",19.710842,77.151824,PM2.5,3,33,12
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","23-06-2026 16:00:00",19.710842,77.151824,NH3,1,3,2
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","23-06-2026 16:00:00",19.710842,77.151824,CO,9,17,13
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","23-06-2026 16:00:00",19.854616,75.905894,PM2.5,17,29,23
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","23-06-2026 16:00:00",19.192056,72.9585188,PM2.5,11,80,38
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","23-06-2026 16:00:00",19.192056,72.9585188,PM10,18,67,51
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","23-06-2026 16:00:00",19.192056,72.9585188,SO2,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","23-06-2026 16:00:00",19.192056,72.9585188,OZONE,11,39,18
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","23-06-2026 16:00:00",16.6870449,74.2505872,PM2.5,3,22,12
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","23-06-2026 16:00:00",16.6870449,74.2505872,NO2,4,20,11
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","23-06-2026 16:00:00",16.6870449,74.2505872,NH3,3,4,4
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","23-06-2026 16:00:00",16.6870449,74.2505872,SO2,0,3,0
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","23-06-2026 16:00:00",16.6870449,74.2505872,CO,12,21,16
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","23-06-2026 16:00:00",16.6870449,74.2505872,OZONE,7,31,21
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","23-06-2026 16:00:00",18.39963,76.57452,PM10,9,44,23
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","23-06-2026 16:00:00",18.39963,76.57452,CO,4,18,12
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","23-06-2026 16:00:00",18.39963,76.57452,OZONE,15,25,21
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","23-06-2026 16:00:00",18.1023399,73.4783687,NH3,3,8,4
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","23-06-2026 16:00:00",23.218135,79.95777,OZONE,32,61,50
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","23-06-2026 16:00:00",23.50016,80.23284,OZONE,29,67,49
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","23-06-2026 16:00:00",24.2613009,80.7231783,NH3,NA,NA,NA
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","23-06-2026 16:00:00",24.2613009,80.7231783,CO,18,22,20
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","23-06-2026 16:00:00",23.10844,77.511428,OZONE,20,72,48
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","23-06-2026 16:00:00",22.624758,75.675238,OZONE,68,72,69
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","23-06-2026 16:00:00",23.838586,78.759431,NO2,7,27,13
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","23-06-2026 16:00:00",23.838586,78.759431,SO2,7,9,8
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","23-06-2026 16:00:00",20.9402359,77.7895248,PM10,9,53,27
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","23-06-2026 16:00:00",20.939198,77.765701,NO2,3,11,5
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","23-06-2026 16:00:00",19.863756,75.321188,PM10,26,66,42
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","23-06-2026 16:00:00",19.87562,75.38731,CO,22,26,25
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","23-06-2026 16:00:00",19.16485,73.23409,PM2.5,30,113,51
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","23-06-2026 16:00:00",19.16485,73.23409,NH3,3,7,5
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","23-06-2026 16:00:00",19.16485,73.23409,SO2,3,10,6
India,Maharashtra,Beed,"Bir, Beed - MPCB","23-06-2026 16:00:00",18.988474,75.753873,NH3,NA,NA,NA
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","23-06-2026 16:00:00",22.431,75.5213,NO2,115,144,137
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","23-06-2026 16:00:00",22.7289,75.8076,NO2,45,420,81
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","23-06-2026 16:00:00",22.7289,75.8076,SO2,5,7,6
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","23-06-2026 16:00:00",22.7524,75.8872,NO2,2,6,3
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","23-06-2026 16:00:00",22.7524,75.8872,NH3,0,0,0
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","23-06-2026 16:00:00",22.7524,75.8872,CO,24,28,25
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","23-06-2026 16:00:00",23.163174,79.973061,SO2,1,12,7
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","23-06-2026 16:00:00",23.168606,79.932247,NO2,13,29,21
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","23-06-2026 16:00:00",24.10897,82.64558,SO2,NA,NA,NA
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","23-06-2026 16:00:00",24.10897,82.64558,CO,12,27,21
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","23-06-2026 16:00:00",24.10897,82.64558,OZONE,25,39,31
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","23-06-2026 16:00:00",23.1633321,75.800225,CO,13,28,20
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","23-06-2026 16:00:00",19.10122,74.73339,NO2,4,32,16
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","23-06-2026 16:00:00",19.10122,74.73339,OZONE,13,30,22
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","23-06-2026 16:00:00",20.719516,77.000253,PM2.5,30,79,41
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","23-06-2026 16:00:00",19.296481,72.840923,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","23-06-2026 16:00:00",19.083694,72.920967,PM10,7,133,89
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","23-06-2026 16:00:00",19.083694,72.920967,SO2,0,5,1
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","23-06-2026 16:00:00",19.0863,72.8888,PM2.5,8,69,26
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","23-06-2026 16:00:00",18.9936162,72.8128113,SO2,30,32,31
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","23-06-2026 16:00:00",19.175,72.9419,PM2.5,10,60,19
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","23-06-2026 16:00:00",19.1653323,72.922099,PM10,11,52,33
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","23-06-2026 16:00:00",19.1653323,72.922099,NH3,2,3,2
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","23-06-2026 16:00:00",19.0632143,72.8456324,NH3,5,31,19
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","23-06-2026 16:00:00",23.7176342,92.7192841,NO2,1,1,1
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","23-06-2026 16:00:00",23.7176342,92.7192841,NH3,0,0,0
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","23-06-2026 16:00:00",25.6635413,94.0989878,CO,4,5,4
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","23-06-2026 16:00:00",20.832874,85.104082,NO2,1,15,8
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","23-06-2026 16:00:00",21.51161,86.89088,PM10,38,95,68
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","23-06-2026 16:00:00",21.51161,86.89088,NO2,5,31,13
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","23-06-2026 16:00:00",21.51161,86.89088,NH3,3,4,3
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","23-06-2026 16:00:00",22.1166054,85.3945546,NO2,4,14,9
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","23-06-2026 16:00:00",22.1166054,85.3945546,SO2,8,60,24
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","23-06-2026 16:00:00",22.1166054,85.3945546,CO,36,61,53
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","23-06-2026 16:00:00",22.1166054,85.3945546,OZONE,2,97,60
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","23-06-2026 16:00:00",21.941841,86.728318,NH3,0,1,1
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","23-06-2026 16:00:00",20.34652,85.8163,NH3,2,4,2
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","23-06-2026 16:00:00",20.34652,85.8163,SO2,5,31,11
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","23-06-2026 16:00:00",20.34652,85.8163,CO,69,129,88
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","23-06-2026 16:00:00",20.24079,85.836784,SO2,2,7,4
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","23-06-2026 16:00:00",22.06156703,85.47409613,NH3,5,5,5
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","23-06-2026 16:00:00",22.06156703,85.47409613,OZONE,15,18,17
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","23-06-2026 16:00:00",19.090337,73.014232,CO,23,48,37
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","23-06-2026 16:00:00",19.090337,73.014232,OZONE,20,20,20
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","23-06-2026 16:00:00",19.265594,76.761463,NH3,4,5,4
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","23-06-2026 16:00:00",19.265594,76.761463,OZONE,15,27,21
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pune - IITM","23-06-2026 16:00:00",18.60577,73.749976,PM10,12,75,33
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pune - IITM","23-06-2026 16:00:00",18.60577,73.749976,NO2,17,27,20
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pune - IITM","23-06-2026 16:00:00",18.60577,73.749976,NH3,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pune - IITM","23-06-2026 16:00:00",18.60577,73.749976,OZONE,8,19,14
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM","23-06-2026 16:00:00",18.664282,73.763966,NO2,15,25,18
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM","23-06-2026 16:00:00",18.664282,73.763966,OZONE,15,22,18
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","23-06-2026 16:00:00",18.640051,73.848956,PM2.5,3,40,12
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","23-06-2026 16:00:00",18.616318,73.765797,PM2.5,11,80,31
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","23-06-2026 16:00:00",18.616318,73.765797,PM10,9,61,28
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","23-06-2026 16:00:00",18.616318,73.765797,SO2,1,2,2
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","23-06-2026 16:00:00",18.614767,73.799516,SO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","23-06-2026 16:00:00",18.614767,73.799516,OZONE,12,23,19
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","23-06-2026 16:00:00",18.63673,73.82487,PM2.5,21,28,23
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","23-06-2026 16:00:00",21.8004996,83.8396977,NH3,4,5,5
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","23-06-2026 16:00:00",21.8004996,83.8396977,OZONE,44,60,51
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","23-06-2026 16:00:00",20.94185,86.1151,NO2,11,64,21
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","23-06-2026 16:00:00",20.48891,85.84768,NO2,14,53,29
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","23-06-2026 16:00:00",20.48891,85.84768,NH3,1,6,2
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","23-06-2026 16:00:00",20.48891,85.84768,CO,21,95,36
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","23-06-2026 16:00:00",21.6439,85.599355,CO,28,36,31
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","23-06-2026 16:00:00",22.265816,86.174829,NO2,5,7,6
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","23-06-2026 16:00:00",22.265816,86.174829,CO,8,20,14
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","23-06-2026 16:00:00",22.18972222,84.86277778,CO,18,20,19
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","23-06-2026 16:00:00",22.220833,84.809444,OZONE,10,23,17
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","23-06-2026 16:00:00",21.606865,85.510538,NO2,17,18,18
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","23-06-2026 16:00:00",20.9360711,85.1707021,NO2,25,45,33
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","23-06-2026 16:00:00",20.9360711,85.1707021,SO2,33,56,42
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","23-06-2026 16:00:00",21.869985,85.167016,OZONE,6,6,6
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","23-06-2026 16:00:00",11.9309,79.8027,NH3,2,5,3
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","23-06-2026 16:00:00",31.62,74.876512,PM2.5,71,125,80
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","23-06-2026 16:00:00",31.62,74.876512,NH3,7,7,7
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","23-06-2026 16:00:00",31.62,74.876512,CO,18,34,24
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","23-06-2026 16:00:00",30.233011,74.907758,NO2,31,37,34
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","23-06-2026 16:00:00",31.321907,75.578914,SO2,20,23,22
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","23-06-2026 16:00:00",31.321907,75.578914,CO,50,66,58
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","23-06-2026 16:00:00",30.736056,76.209694,PM10,74,107,102
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","23-06-2026 16:00:00",30.736056,76.209694,NO2,26,31,29
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","23-06-2026 16:00:00",30.736056,76.209694,CO,51,55,53
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","23-06-2026 16:00:00",30.9028,75.8086,NO2,38,60,46
India,Punjab,Patiala,"Model Town, Patiala - PPCB","23-06-2026 16:00:00",30.349388,76.366642,PM2.5,29,77,49
India,Maharashtra,Satara," Koyana Nagar, Satara - MPCB","23-06-2026 16:00:00",17.696651,74.003387,PM2.5,NA,NA,NA
India,Maharashtra,Satara," Koyana Nagar, Satara - MPCB","23-06-2026 16:00:00",17.696651,74.003387,OZONE,36,44,40
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","23-06-2026 16:00:00",17.6336264,75.9132495,OZONE,8,20,15
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","23-06-2026 16:00:00",17.65439,75.90649,PM2.5,16,36,22
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","23-06-2026 16:00:00",19.222279,72.957979,PM2.5,31,46,38
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","23-06-2026 16:00:00",19.26777,72.97182,PM2.5,20,52,32
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","23-06-2026 16:00:00",19.26777,72.97182,SO2,1,2,2
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB","23-06-2026 16:00:00",19.2307571,73.155192,OZONE,13,24,18
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","23-06-2026 16:00:00",19.235581,73.159121,NH3,3,7,5
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","23-06-2026 16:00:00",19.235581,73.159121,CO,23,30,27
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","23-06-2026 16:00:00",19.445821,72.7988231,PM10,33,89,61
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","23-06-2026 16:00:00",19.445821,72.7988231,OZONE,23,23,23
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","23-06-2026 16:00:00",18.96702,72.84214,CO,27,69,46
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","23-06-2026 16:00:00",19.1375,72.915056,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","23-06-2026 16:00:00",19.1375,72.915056,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","23-06-2026 16:00:00",19.060498,72.923356,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","23-06-2026 16:00:00",19.000084,72.85673,PM2.5,25,34,29
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","23-06-2026 16:00:00",19.000084,72.85673,SO2,1,6,4
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","23-06-2026 16:00:00",19.11074,72.86084,PM2.5,5,28,12
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","23-06-2026 16:00:00",19.11074,72.86084,PM10,6,31,18
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","23-06-2026 16:00:00",19.11074,72.86084,NH3,5,8,7
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","23-06-2026 16:00:00",19.11074,72.86084,CO,5,19,12
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","23-06-2026 16:00:00",21.121801,79.04952,NO2,5,22,13
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","23-06-2026 16:00:00",21.121801,79.04952,OZONE,12,26,17
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","23-06-2026 16:00:00",18.547056,73.826908,NH3,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","23-06-2026 16:00:00",18.547056,73.826908,CO,28,32,30
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","23-06-2026 16:00:00",18.536457,73.805454,PM2.5,9,27,15
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","23-06-2026 16:00:00",18.459883,73.852193,PM10,8,42,26
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","23-06-2026 16:00:00",18.45445,73.854155,SO2,2,3,3
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","23-06-2026 16:00:00",18.45445,73.854155,OZONE,2,19,14
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","23-06-2026 16:00:00",18.501793,73.927532,SO2,NA,NA,NA
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","23-06-2026 16:00:00",18.501793,73.927532,CO,43,108,74
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","23-06-2026 16:00:00",16.5038,74.3623,PM2.5,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","23-06-2026 16:00:00",16.5038,74.3623,CO,22,36,27
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","23-06-2026 16:00:00",19.173852,77.296291,NH3,4,5,4
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","23-06-2026 16:00:00",19.95022,73.73148,NO2,9,19,12
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","23-06-2026 16:00:00",19.95022,73.73148,NH3,3,4,4
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","23-06-2026 16:00:00",19.95022,73.73148,CO,9,19,13
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","23-06-2026 16:00:00",19.9591346,73.7788008,OZONE,9,19,12
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","23-06-2026 16:00:00",20.0073285,73.7762427,PM10,11,40,23
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","23-06-2026 16:00:00",19.0575752,73.0151367,NH3,1,4,2
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","23-06-2026 16:00:00",19.0575752,73.0151367,CO,15,30,22
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","23-06-2026 16:00:00",19.090337,73.014232,PM10,19,45,33
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","23-06-2026 16:00:00",19.23241,72.86895,PM10,11,56,31
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","23-06-2026 16:00:00",19.053536,72.84643,SO2,2,4,3
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","23-06-2026 16:00:00",19.10078,72.87462,NO2,26,26,26
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","23-06-2026 16:00:00",19.10078,72.87462,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","23-06-2026 16:00:00",19.10078,72.87462,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","23-06-2026 16:00:00",19.000083,72.813993,PM10,26,50,34
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","23-06-2026 16:00:00",19.000083,72.813993,NO2,19,87,35
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","23-06-2026 16:00:00",19.000083,72.813993,NH3,2,6,3
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","23-06-2026 16:00:00",19.19709,72.82204,CO,17,44,28
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","23-06-2026 16:00:00",26.9502929,75.730943,SO2,NA,NA,NA
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","23-06-2026 16:00:00",26.9502929,75.730943,OZONE,24,41,34
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","23-06-2026 16:00:00",26.960669,75.771817,OZONE,27,43,35
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","23-06-2026 16:00:00",26.9164092,75.7994901,NO2,22,111,65
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","23-06-2026 16:00:00",26.9164092,75.7994901,NH3,9,34,18
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","23-06-2026 16:00:00",26.9164092,75.7994901,CO,15,93,52
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","23-06-2026 16:00:00",26.9164092,75.7994901,OZONE,26,32,28
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","23-06-2026 16:00:00",26.902909,75.836858,NH3,3,14,5
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","23-06-2026 16:00:00",26.902909,75.836858,SO2,0,50,20
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","23-06-2026 16:00:00",26.786682,75.827928,OZONE,19,56,38
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","23-06-2026 16:00:00",26.843698,75.766894,PM10,97,230,135
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","23-06-2026 16:00:00",26.912329,70.909168,PM10,47,183,93
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","23-06-2026 16:00:00",26.912329,70.909168,SO2,2,5,3
